Gene,Chr,Start,End
H4C8,6,26285354,26285762
TRX-CAT1-2,6,26286754,26286825
TRR-TCG4-1,6,26299905,26299977
TRS-GCT6-1,6,26305718,26305801
TRQ-TTG3-1,6,26311424,26311495
TRQ-TTG3-2,6,26311975,26312046
TRS-TGA3-1,6,26312824,26312905
TRX-CAT1-3,6,26313352,26313423
TRW-CCA3-1,6,26319330,26319401
H3C9P,6,26322104,26322520
TRR-TCG2-1,6,26323046,26323118
TRS-AGA2-1,6,26327817,26327898
TRR-ACG1-1,6,26328368,26328440
TRX-CAT1-4,6,26330529,26330600
TRW-CCA3-2,6,26331672,26331743
BTN3A2,6,26365426,26378548
BTN2A2,6,26383336,26395102
BTN3A1,6,26402503,26415436
BTN2A3P,6,26421619,26430816
BTN3A3,6,26440732,26453643
BTN2A1,6,26458183,26476850
LOC285819,6,26472172,26482737
BTN1A1P1,6,26478093,26478749
BTN1A1,6,26500531,26510653
RNU6-502P,6,26519579,26519686
TRL-CAG1-7,6,26521436,26521518
HCG11,6,26521934,26527621
TRT-AGT2-1,6,26533145,26533218
TRR-ACG1-2,6,26537726,26537798
TRV-CAC1-6,6,26538282,26538354
HMGN4,6,26538594,26547161
TRA-CGC1-1,6,26553731,26553802
TRI-AAT5-1,6,26554350,26554423
TRP-AGG2-2,6,26555498,26555569
TRK-CTT2-4,6,26556774,26556846
TRY-GTA1-1,6,26569086,26569176
LOC105374988,6,26569552,26574926
TRA-AGC11-1,6,26572092,26572164
TRY-GTA8-1,6,26575798,26575887
TRY-GTA3-1,6,26577332,26577420
TRY-GTA6-1,6,26595102,26595190
ABT1,6,26597181,26600967
VN1R14P,6,26631313,26631964
ZNF322,6,26634611,26659974
TRA-AGC14-1,6,26673590,26673662
TRA-AGC12-1,6,26682715,26682787
TRA-AGC10-1,6,26687485,26687557
TRM-CAT5-1,6,26701712,26701784
TRA-AGC13-1,6,26705606,26705678
TRI-AAT6-1,6,26745255,26745328
TRUND-NNN1-1,6,26752630,26752703
TRM-CAT4-2,6,26758550,26758622
TRM-CAT4-1,6,26766444,26766516
TRI-AAT7-1,6,26780832,26780905
POM121L6P,6,26838446,26865940
GUSBP2,6,26839266,26924333
LINC00240,6,26924772,26991753
LOC100270746,6,26987145,26988085
TRI-TAT2-2,6,26988125,26988218
VN1R12P,6,27001125,27002122
VN1R13P,6,27028149,27029046
VN1R11P,6,27051071,27051995
TRP-CGG2-1,6,27059521,27059592
TRS-GCT1-1,6,27065085,27065166
RNU2-62P,6,27077569,27077759
H2BC11,6,27100095,27100574
H2AC11,6,27100822,27101314
H2BC12,6,27106072,27114637
H4C9,6,27107061,27107457
H2AC12,6,27114885,27115341
MIR3143,6,27115405,27115467
TRV-CAC9-1,6,27118022,27118094
TRH-GTG1-5,6,27125906,27125977
TRT-AGT6-1,6,27130050,27130123
TRI-AAT5-2,6,27144994,27145067
TRV-CAC6-1,6,27173867,27173939
TRS-CGA2-1,6,27177628,27177709
RPL10P2,6,27178982,27179720
TRR-ACG2-2,6,27181623,27181695
TRR-ACG2-3,6,27182952,27183024
TRL-TAA4-1,6,27198334,27198416
TRV-AAC5-1,6,27203288,27203360
TRI-AAT5-3,6,27205350,27205423
PRSS16,6,27215480,27224399
LOC442172,6,27235791,27237141
TRI-AAT9-1,6,27241739,27241812
TRI-AAT3-1,6,27242990,27243063
TRV-CAC2-1,6,27248049,27248121
TRI-AAT10-1,6,27251864,27251937
TRV-TAC4-1,6,27258405,27258477
TRS-ACT1-1,6,27261671,27261744
TRQ-CTG5-1,6,27263212,27263283
TRS-GCT2-1,6,27265775,27265856
POM121L2,6,27276156,27280052
VN1R10P,6,27292540,27293742
TRX-CAT1-5,6,27300764,27300835
TRK-TTT6-1,6,27302769,27302841
ZNF204P,6,27325602,27343153
ZNF391,6,27342394,27371687
ZNF184,6,27371785,27440884
MCFD2P1,6,27375476,27377470
TRS-AGA2-2,6,27446591,27446672
TRD-GTC2-6,6,27447453,27447524
TRS-AGA2-3,6,27463593,27463674
TRS-AGA2-4,6,27470818,27470899
TRD-GTC2-7,6,27471523,27471594
TRS-TGA4-1,6,27473607,27473688
TRQ-CTG1-2,6,27487308,27487379
HNRNPA1P1,6,27491226,27492316
TRS-AGA3-1,6,27499987,27500068
TRS-AGA1-1,6,27509554,27509635
TRS-TGA2-1,6,27513468,27513549
TRQ-CTG2-1,6,27515531,27515602
TRS-AGA4-1,6,27521192,27521273
CD83P1,6,27528410,27529531
TRR-TCT5-1,6,27529963,27530049
TRK-TTT9-1,6,27543846,27543918
TRD-GTC3-1,6,27551236,27551307
TRK-TTT4-1,6,27559593,27559665
TRX-CAT1-6,6,27560600,27560671
RNU6-471P,6,27564191,27564296
TRL-CAA3-1,6,27570348,27570454
TRL-CAA2-1,6,27573417,27573524
TRT-CGT5-1,6,27586135,27586208
TRI-TAT2-3,6,27599200,27599293
TRV-AAC3-1,6,27618707,27618779
RPL8P1,6,27620370,27620512
TRI-AAT8-1,6,27636362,27636435
TRR-ACG2-4,6,27638344,27638416
TRS-CGA3-1,6,27640229,27640310
TRV-AAC4-1,6,27648885,27648957
TRT-AGT2-2,6,27652474,27652547
TRI-AAT2-1,6,27655967,27656040
LINC01012,6,27661814,27678001
TRL-TAA2-1,6,27688898,27688980
TRT-AGT4-1,6,27694473,27694546
TRV-CAC7-1,6,27696327,27696399
GPR89P,6,27704354,27706293
TRV-AAC1-5,6,27721179,27721251
LOC100131289,6,27729523,27730966
TRX-CAT2-1,6,27745664,27745735
RSL24D1P1,6,27748262,27748936
TRQ-CTG6-1,6,27759135,27759206
TRQ-TTG3-3,6,27763640,27763711
H4C10P,6,27774945,27775115
H2BC13,6,27775257,27775707
H2AC13,6,27775951,27776445
H3C10,6,27777829,27778314
H2AC14,6,27782080,27782555
H2BC14,6,27782800,27783267
H4C11,6,27791870,27792258
H4C12,6,27798952,27799338
H2AC15,6,27805658,27806153
H2BC15,6,27806347,27806888
H2BC16P,6,27831840,27832179
H2AC16,6,27833095,27833576
H1-5,6,27834570,27835366
H3C11,6,27839623,27840124
H4C13,6,27840926,27841312
HCG13P,6,27846372,27846596
H3C12,6,27858093,27858604
H2AC17,6,27860477,27860963
H2BC17,6,27861203,27861669
RNU7-26P,6,27865284,27865343
TRX-CAT1-7,6,27870271,27870342
TRG-GCC2-3,6,27870686,27870756
OR2B2,6,27878963,27880174
OR2W6P,6,27905182,27906179
OR2B6,6,27925019,27925960
RPLP2P1,6,27932906,27933310
OR2W4P,6,27944929,27945851
IQCB2P,6,27978329,27980680
OR2W2P,6,28001693,28002640
OR2B7P,6,28014213,28015147
OR2B8P,6,28021006,28021980
OR1F12P,6,28041094,28042014
ZNF165,6,28048060,28057341
ZSCAN12P1,6,28058585,28063493
ZNF601P,6,28064889,28065147
ZNF602P,6,28083427,28083998
ZSCAN16-AS1,6,28089573,28105094
ZSCAN16,6,28092387,28097860
ZKSCAN8,6,28109661,28127238
ZKSCAN8P1,6,28129539,28137373
ZNF603P,6,28143966,28144452
ZKSCAN8P2,6,28155716,28157189
TRS-GCT5-1,6,28180815,28180896
TOB2P1,6,28183116,28186707
ZSCAN9,6,28193053,28201265
ZKSCAN4,6,28209475,28226989
NKAPL,6,28227075,28228736
ZSCAN26,6,28234921,28245981
PGBD1,6,28249349,28270326
SMIM15P2,6,28287437,28287647
ZSCAN31,6,28292514,28324048
ZKSCAN3,6,28317724,28336949
ZSCAN12,6,28346598,28367524
ZNF968P,6,28376002,28377027
RNU2-45P,6,28378047,28378233
ZSCAN23,6,28400432,28411268
COX11P1,6,28414697,28415407
OR2E1P,6,28423307,28423934
TRT-TGT1-1,6,28442329,28442402
TRNAL47P,6,28446350,28446431
TRL-AAG4-1,6,28446400,28446481
TRMEP1,6,28448503,28448575
TRT-CGT1-1,6,28456770,28456843
GPX6,6,28471073,28483570
GPX5,6,28493658,28502732
TRI-TAT3-1,6,28505367,28505460
TRR-TCG5-1,6,28510891,28510963
ZBED9,6,28538312,28583979
TRQ-TTG2-1,6,28557156,28557227
TRS-GCT4-1,6,28565117,28565198
TRA-AGC3-1,6,28574933,28575004
TRA-TGC9-1,6,28601859,28601930
TRA-TGC2-1,6,28611222,28611293
TRT-CGT3-1,6,28615984,28616057
LINC00533,6,28616063,28622252
TRA-AGC4-1,6,28626014,28626085
TRA-CGC2-1,6,28641613,28641684
TRK-TTT13-1,6,28660987,28661060
TRA-CGC5-1,6,28663709,28663780
TRA-AGC5-1,6,28678366,28678437
TRA-AGC7-1,6,28687481,28687552
TRT-AGT3-1,6,28693795,28693868
TRF-GAA11-1,6,28694855,28694927
TRA-CGC4-1,6,28697092,28697163
RPSAP2,6,28699716,28700751
TRV-AAC6-1,6,28703206,28703277
TRR-CCG1-1,6,28710729,28710801
TRK-TTT7-1,6,28715521,28715593
TRA-TGC6-1,6,28726141,28726212
TRF-GAA6-1,6,28731374,28731447
TRF-GAA5-1,6,28732164,28732236
TRA-AGC23-1,6,28746544,28746615
NOP56P1,6,28751313,28751788
TRA-TGC1-1,6,28757547,28757618
TRF-GAA1-1,6,28758499,28758571
TRA-AGC1-1,6,28763741,28763812
TRA-TGC7-1,6,28770577,28770647
TRF-GAA3-1,6,28775610,28775682
TRA-AGC6-1,6,28779849,28779920
TRA-TGC5-1,6,28785012,28785083
TRF-GAA4-1,6,28791093,28791166
TRA-AGC2-1,6,28806221,28806292
LINC01623,6,28827402,28831454
RPL13P,6,28829164,28829846
TRA-AGC2-2,6,28831462,28831533
TRR-CCG1-2,6,28849165,28849237
ZNF90P2,6,28856758,28857411
HCG14,6,28864307,28865097
TRIM27,6,28870779,28891762
RNU6-930P,6,28883422,28883521
TRL-CAA1-2,6,28908830,28908934
TRQ-CTG1-3,6,28909378,28909449
TRL-AAG2-2,6,28911399,28911480
LINC01556,6,28911561,28912315
TRM-CAT3-1,6,28912352,28912424
TRK-TTT3-3,6,28918806,28918878
TRM-CAT3-2,6,28921042,28921114
KRT18P1,6,28936849,28938244
RN7SL471P,6,28945252,28945550
TRF-GAA1-2,6,28949449,28949521
TRE-CTC1-6,6,28949976,28950047
HCG15,6,28952526,28956344
TRL-AAG3-1,6,28956779,28956860
ZNF311,6,28962565,28973389
OR2AD1P,6,28994457,28995384
OR2W1-AS1,6,29003798,29044517
OR2W1,6,29011990,29012952
OR2P1P,6,29039609,29040343
SAR1AP1,6,29042184,29045018
OR2B3,6,29053985,29055090
OR2J1,6,29067267,29070478
OR2J3,6,29075835,29082547
OR2N1P,6,29105547,29106693
OR2J2,6,29138684,29143588
OR2J4P,6,29149287,29150219
OR2H4P,6,29183013,29183953
LINC03003,6,29191750,29258217
OR2G1P,6,29197007,29197997
OR2U1P,6,29230436,29231856
OR2U2P,6,29236242,29237198
OR2B4P,6,29258373,29259527
OR14J1,6,29269478,29280794
DDX6P1,6,29297206,29299038
OR5V1,6,29321526,29336642
OR12D3,6,29341200,29343068
OR12D2,6,29363408,29365785
OR12D1,6,29384842,29386173
OR11A1,6,29393281,29424848
OR10C1,6,29407083,29408754
OR2H1,6,29424932,29432105
UBDP1,6,29432452,29432722
MAS1LP1,6,29442802,29443848
MAS1L,6,29454474,29455733
RPS17P1,6,29456980,29457470
LINC01015,6,29497183,29501345
GPR53P,6,29505589,29506428
OR2I1P,6,29518184,29525550
UBD,6,29523292,29527509
OR2H5P,6,29541850,29542428
TMEM183AP1,6,29545236,29545525
SNORD32B,6,29550029,29550105
RPL13AP,6,29550285,29550832
OR2H2,6,29552898,29558277
GABBR1,6,29570015,29600960
SUMO2P1,6,29603231,29604245
MOG,6,29624869,29640142
ZFP57,6,29640169,29648929
ZDHHC20P1,6,29675918,29676324
HCG4P11,6,29688955,29689944
HLA-F,6,29691211,29695073
RPL23AP1,6,29694374,29694931
HLA-F-AS1,6,29694378,29716826
MICE,6,29709333,29713561
HCG9P5,6,29716031,29716425
IFITM4P,6,29718584,29718925
LOC353010,6,29732893,29734073
HCG4,6,29758808,29760850
HLA-V,6,29759683,29765584
HCG4P9,6,29766201,29767903
HLA-P,6,29767821,29770856
RPL7AP7,6,29770909,29771794
MICG,6,29780167,29780469
HCG4P8,6,29793906,29794891
HLA-G,6,29794251,29798798
HCGVIII-2,6,29801365,29802905
MICF,6,29819964,29821829
LOC353009,6,29833692,29834864
HCP5B,6,29839672,29841560
HCG4P7,6,29853887,29854784
HLA-H,6,29855350,29858856
HLA-T,6,29864220,29866724
DDX39BP1,6,29874324,29875226
MCCD1P1,6,29875560,29876422
LOC353008,6,29878012,29879177
HCG4B,6,29892369,29894992
HLA-K,6,29894436,29897602
HLA-U,6,29901541,29902657
HCG4P5,6,29908689,29909578
HLA-A,6,29910309,29913647
HCG4P4,6,29922982,29923410
HLA-W,6,29923611,29926835
MICD,6,29938149,29943522
HCG9,6,29942892,29946180
DDX39BP2,6,29960986,29961910
MCCD1P2,6,29962919,29963091
LOC353007,6,29963734,29964192
ZNRD1ASP,6,29968788,30028966
HCG4P3,6,29972622,29973605
HLA-J,6,29973748,29977733
ETF1P1,6,29999490,30001654
POLR1H,6,30029042,30032684
PPP1R11,6,30034975,30038110
RNF39,6,30038047,30043546
TRIM31,6,30070674,30080867
TRIM31-AS1,6,30073017,30082501
TRIM40,6,30103917,30116512
TRIM10,6,30119720,30128988
TRIM15,6,30131323,30140470
TRIM26,6,30152232,30181183
PAIP1P1,6,30154387,30156420
HCG17,6,30201816,30293911
TRIM26BP,6,30206078,30210056
HLA-L,6,30227339,30234728
HCG18,6,30255174,30294933
TRIM39,6,30294246,30311506
TRIM39-RPP21,6,30297088,30314635
RPP21,6,30312933,30314634
HLA-N,6,30318851,30319815
UBQLN1P1,6,30326371,30331888
MICC,6,30382488,30384413
TMPOP1,6,30434002,30436648
SUCLA2P1,6,30436655,30438699
RANP1,6,30453662,30454753
HLA-E,6,30457286,30461971
LINC02569,6,30484043,30487357
GNL1,6,30509158,30524266
PRR3,6,30524486,30531500
ABCF1,6,30539219,30559299
MIR877,6,30552109,30552194
PPP1R10,6,30568190,30585020
MRPS18B,6,30585617,30594169
ATAT1,6,30594651,30614598
PTMAP1,6,30601227,30603014
C6orf136,6,30614910,30620984
DHX16,6,30620904,30640783
PPP1R18,6,30644166,30654984
NRM,6,30655826,30659197
RPL7P4,6,30664523,30665313
MDC1,6,30667584,30685058
MDC1-AS1,6,30670844,30680961
TUBB,6,30688129,30693199
FLOT1,6,30695486,30710464
IER3-AS1,6,30710740,30711450
IER3,6,30710976,30712324
RN7SL353P,6,30718815,30719066
HCG20,6,30734602,30760027
LINC00243,6,30780643,30798436
LINC02570,6,30807306,30815936
RN7SKP186,6,30832027,30832270
DDR1,6,30848747,30867933
MIR4640,6,30858660,30858749
GTF2H4,6,30875984,30881883
VARS2,6,30882015,30894236
SFTA2,6,30899130,30899947
MUCL3,6,30908750,30921998
HCG21,6,30913756,30922639
NAPGP2,6,30929178,30929755
MUC21,6,30951495,30957680
MUC22,6,30973729,31003179
HCG22,6,31021226,31027626
RNU6-1133P,6,31050817,31050880
C6orf15,6,31079000,31080352
PSORS1C1,6,31082577,31107869
CDSN,6,31082864,31088223
PSORS1C2,6,31105311,31106843
POLR2LP1,6,31108504,31108690
CCHCR1,6,31110216,31125974
TCF19,6,31126366,31131992
POU5F1,6,31132114,31138459
PSORS1C3,6,31141512,31154094
HCG27,6,31165537,31171745
HLA-C,6,31236526,31239869
USP8P1,6,31243349,31247201
RPL3P2,6,31248068,31249348
WASF5P,6,31255278,31256892
LINC02571,6,31261685,31269414
HLA-B,6,31321652,31324956
MIR6891,6,31323001,31323093
DHFRP2,6,31331244,31334742
RNU6-283P,6,31337911,31338017
FGFR3P1,6,31345494,31345805
ZDHHC20P2,6,31348185,31348616
HLA-S,6,31349346,31350264
MICA-AS1,6,31362066,31368247
MICA,6,31368488,31383092
LINC01149,6,31409444,31414750
HLA-X,6,31429623,31430267
HCP5,6,31430957,31433586
HCG26,6,31439006,31440185
MICB-DT,6,31447695,31462571
MICB,6,31462695,31478901
PPIAP9,6,31486754,31488107
RPL15P4,6,31495849,31496498
MCCD1,6,31496739,31498009
ATP6V1G2-DDX39B,6,31497996,31514625
DDX39B,6,31498003,31509780
SNORD117,6,31504151,31504226
SNORD84,6,31508878,31508955
DDX39B-AS1,6,31510081,31510915
ATP6V1G2,6,31512221,31514519
NFKBIL1,6,31514628,31526606
LOC100287329,6,31527348,31540480
LTA,6,31539876,31542101
TNF,6,31543342,31546113
LTB,6,31548335,31550202
LST1,6,31554054,31556686
NCR3,6,31556672,31560783
UQCRHP1,6,31578860,31579133
AIF1,6,31583011,31584792
PRRC2A,6,31588492,31605548
SNORA38,6,31590856,31590987
MIR6832,6,31601564,31601635
BAG6,6,31606805,31620438
APOM,6,31620181,31625987
C6orf47,6,31626075,31628555
GPANK1,6,31629005,31634060
CSNK2B,6,31633857,31637844
LY6G5B,6,31637753,31641323
LY6G5C,6,31644461,31648844
ABHD16A,6,31654732,31671101
MIR4646,6,31668806,31668868
LY6G6F-LY6G6D,6,31674643,31685696
LY6G6F,6,31674643,31678456
LY6G6E,6,31679753,31681842
LY6G6D,6,31683125,31685696
LY6G6C,6,31686425,31689523
MPIG6B,6,31691150,31694491
DDAH2,6,31694817,31698040
CLIC1,6,31698358,31705095
MSH5-SAPCD1,6,31707725,31732627
MSH5,6,31707782,31730453
RNU6-850P,6,31724728,31724830
SAPCD1,6,31730433,31732627
SAPCD1-AS1,6,31731912,31733365
VWA7,6,31733367,31745105
VARS1,6,31745295,31763529
LSM2,6,31765173,31774743
HSPA1L,6,31777396,31783060
HSPA1A,6,31783320,31785719
HSPA1B,6,31795515,31798031
SNHG32,6,31802693,31807538
SNORD48,6,31803040,31803103
SNORD52,6,31804853,31804916
NEU1,6,31825436,31830598
SLC44A4,6,31830969,31846774
EHMT2-AS1,6,31845585,31851981
EHMT2,6,31847536,31865475
C2,6,31865560,31913449
ZBTB12,6,31867390,31869863
C2-AS1,6,31902251,31909501
CFB,6,31913872,31919861
NELFE,6,31919864,31926748
MIR1236,6,31924616,31924717
SKIV2L,6,31926952,31937528
DXO,6,31937592,31939915
STK19,6,31938952,31949223
C4A,6,31949834,31970458
CYP21A1P,6,31973413,31976686
TNXA,6,31976197,31980800
STK19B,6,31981167,31981961
C4B,6,31982572,32003195
CYP21A2,6,32006192,32009421
TNXB,6,32008930,32077115
RNA5SP206,6,32046285,32046405
ATF6B,6,32083041,32096023
FKBPL,6,32096484,32098065
PRRT1,6,32116140,32120860
LOC100507547,6,32120579,32122142
PPT2,6,32121305,32131452
PPT2-EGFL8,6,32121776,32136062
EGFL8,6,32132372,32136058
AGPAT1,6,32135989,32145885
MIR6721,6,32137807,32137893
RNF5,6,32146182,32148570
MIR6833,6,32147593,32147653
AGER,6,32148746,32152030
PBX2,6,32152510,32157979
GPSM3,6,32158543,32163300
NOTCH4,6,32162620,32191844
TSBP1-AS1,6,32222950,32375507
TSBP1,6,32260475,32339680
HNRNPA1P2,6,32292975,32294298
RNU6-603P,6,32320654,32320760
HCG23,6,32358287,32361468
BTNL2,6,32361116,32374958
HLA-DRA,6,32407664,32412823
HLA-DRB9,6,32427597,32427866
HLA-DRB5,6,32485130,32498064
RNU1-61P,6,32517717,32517867
HLA-DRB6,6,32520490,32527779
RNU1-152P,6,32544054,32544200
HLA-DRB1,6,32546552,32557625
HLA-DQA1,6,32605183,32611461
HLA-DQB1,6,32627244,32634434
HLA-DQB1-AS1,6,32627657,32628506
MTCO3P1,6,32673921,32674580
HLA-DQA2,6,32709168,32714975
MIR3135B,6,32717689,32717756
HLA-DQB2,6,32723875,32731309
HLA-DOB,6,32780540,32784779
TAP2,6,32789608,32806516
PSMB8,6,32808494,32812456
PSMB8-AS1,6,32811863,32814277
TAP1,6,32812986,32821481
PSMB9,6,32821969,32827628
PPP1R2P1,6,32844255,32847851
LOC100294145,6,32861953,32871535
HLA-Z,6,32864179,32864266
HLA-DMB,6,32902413,32908805
HLA-DMA,6,32916395,32920874
BRD2,6,32936371,32949282
HLA-DOA,6,32971959,32977368
HLA-DPA1,6,33032346,33048525
HLA-DPB1,6,33043767,33057473
RPL32P1,6,33047175,33047686
HLA-DPA2,6,33059259,33061091
COL11A2P1,6,33071470,33074921
HLA-DPB2,6,33080293,33096890
HLA-DPA3,6,33098974,33099120
HCG24,6,33111101,33116592
COL11A2,6,33130471,33160244
RXRB,6,33161365,33168630
RNY4P10,6,33167378,33167469
SLC39A7,6,33168644,33172214
HSD17B8,6,33172432,33174608
MIR219A1,6,33175612,33175721
RING1,6,33176277,33180493
ZNF70P1,6,33183351,33183960
HCG25,6,33217313,33222667
VPS52,6,33218049,33239742
RPS18,6,33239852,33244288
B3GALT4,6,33244900,33246602
WDR46,6,33246885,33257016
MIR6873,6,33255004,33255066
PFDN6,6,33257374,33258711
MIR6834,6,33258022,33258102
RGL2,6,33259431,33266719
TAPBP,6,33267471,33281855
ZBTB22,6,33282195,33285719
DAXX,6,33286335,33290736
SMIM40,6,33291405,33297056
MYL12BP3,6,33306740,33307488
LYPLA2P1,6,33332514,33334139
RPL35AP4,6,33357133,33357255
KIFC1,6,33359600,33377673
RPL12P1,6,33367789,33368421
PHF1,6,33378791,33384216
CUTA,6,33384219,33385884
SYNGAP1,6,33387842,33421466
SYNGAP1-AS1,6,33405140,33422182
MIR5004,6,33406108,33406214
ZBTB9,6,33422353,33425321
RN7SL26P,6,33508475,33508777
BAK1,6,33540329,33548053
GGNBP1,6,33551476,33556803
LINC00336,6,33553881,33561115
ITPR3,6,33589099,33664339
ITPR3-AS1,6,33599021,33601522
UQCC2,6,33664541,33679477
MIR3934,6,33665905,33666011
IP6K3,6,33689439,33714682
LEMD2,6,33738990,33756907
MLN,6,33762450,33771780
LINC01016,6,33857288,33864684
MIR7159,6,33866912,33866977
MIR1275,6,33967749,33967828
GRM4,6,33986420,34123399
KRT18P9,6,34157509,34158921
CYCSP55,6,34187149,34188714
HMGA1,6,34204650,34214008
MIR6835,6,34208450,34208513
SMIM29,6,34214172,34216783
RPL35P2,6,34231047,34231500
NUDT3,6,34247456,34360446
RPS10-NUDT3,6,34254971,34393846
RPS10,6,34385231,34393846
PACSIN1,6,34433853,34503000
SPDEF,6,34505579,34524106
IFITM3P3,6,34543878,34544534
ILRUN,6,34555065,34664544
RPL7P25,6,34584299,34585185
RN7SL200P,6,34653132,34653419
ILRUN-AS1,6,34663931,34665248
RPS10P13,6,34711917,34712495
SNRPC,6,34725282,34741634
UHRF1BP1,6,34759860,34845291
RNY3P15,6,34841620,34841703
TAF11,6,34845239,34855848
ANKS1A,6,34857032,35059183
HSPE1P11,6,34991292,34991807
TCP11,6,35085852,35109116
SCUBE3,6,35181733,35220856
ZNF76,6,35227512,35263762
DEF6,6,35265595,35289548
PPARD,6,35310335,35395955
MKRN6P,6,35413987,35417642
FANCE,6,35420115,35434879
RPL10A,6,35436178,35438557
MIR7111,6,35438285,35438356
TEAD3,6,35441374,35464856
TULP1,6,35465651,35480673
RPS15AP19,6,35523623,35524081
FKBP5,6,35541367,35696360
RPL36P9,6,35575370,35575757
MIR5690,6,35632494,35632566
LOC285847,6,35694539,35704724
ARMC12,6,35704809,35716856
CLPSL2,6,35744375,35747329
CLPSL1,6,35748796,35761763
CLPS,6,35762759,35765100
LHFPL5,6,35773129,35791847
SRPK1,6,35800743,35888875
SLC26A8,6,35911293,35992418
DPRXP2,6,35957267,35958269
MAPK14,6,35995585,36079013
MAPK13,6,36098290,36112298
BRPF3,6,36164521,36200567
PNPLA1,6,36210945,36281732
BNIP5,6,36283538,36304665
ETV7,6,36321865,36355446
PXT1,6,36358328,36410631
KCTD20,6,36410777,36458918
RN7SL502P,6,36418689,36418978
STK38,6,36461669,36515256
RN7SL748P,6,36489968,36490278
SRSF3,6,36562139,36573377
MIR3925,6,36590213,36590289
RNU1-88P,6,36607344,36607449
PANDAR,6,36641398,36642903
LAP3P2,6,36641527,36643222
CDKN1A,6,36644240,36655109
DINOL,6,36645386,36646336
RAB44,6,36665603,36700961
GPR166P,6,36704887,36705660
CPNE5,6,36708552,36807774
PPIL1,6,36822605,36842579
C6orf89,6,36839620,36896740
PI16,6,36916072,36932613
MTCH1,6,36935911,36954327
FGD2,6,36973431,36996845
COX6A1P2,6,37012622,37013158
RPL12P2,6,37059003,37059621
PIM1,6,37137928,37143204
TMEM217B,6,37179957,37225920
TMEM217,6,37179957,37225920
TBC1D22B,6,37225548,37300746
RNF8,6,37321759,37362510
RN7SL273P,6,37328961,37329259
LOC107986531,6,37400004,37400999
CMTR1,6,37400997,37449284
CCDC167,6,37450714,37467669
LINC02520,6,37475124,37504056
MIR4462,6,37523141,37523198
MDGA1,6,37598455,37665659
ZFAND3,6,37787503,38122400
RN7SL285P,6,37800698,37800961
RNVU1-33,6,37883349,37883518
BTBD9,6,38136227,38607705
BTBD9-AS1,6,38449372,38450303
TFGP1,6,38555056,38556502
GLO1,6,38643701,38670921
DNAH8,6,38683087,38998568
RN7SL465P,6,38711862,38712162
ZRF1PS,6,38730533,38731308
DNAH8-AS1,6,38874271,38920883
LOC100128655,6,39007300,39007761
GLP1R,6,39016557,39059079
MIR9983,6,39042090,39042157
SAYSD1,6,39071839,39082962
ANKRD18EP,6,39078100,39080695
KCNK5,6,39156747,39197251
KCNK17,6,39266777,39282195
KCNK16,6,39282474,39290744
KIF6,6,39297766,39693184
LOC100124373,6,39321621,39322274
E2F4P1,6,39521596,39522346
RNU1-54P,6,39588121,39588240
DAAM2,6,39760152,39872645
DAAM2-AS1,6,39856566,39865156
MOCS1,6,39871946,39902201
RPL23P6,6,39926090,39926583
TUBBP9,6,39960402,39968008
LINC00951,6,40312084,40323745
TDRG1,6,40346076,40347632
LRFN2,6,40359330,40555103
RNU6-250P,6,40375592,40375694
